urn,school_name,website,scrape_time,status,all_emails,phone_numbers,address,staff_names,governor_names,source,retry_needed,retry_count
100584,Sudbourne Primary School,http://www.sudbourne.com,2026-02-14T18:15:03.188072,success,"[""admin@sudbourne.com""]",[],,[],[],old,0,0
100585,Sunnyhill Primary School,https://www.sunnyhillprimary.com,2026-02-14T18:15:27.288848,success,"[""info@sunnyhill.lambeth.sch.uk"", ""swilson@sunnyhill.lambeth.sch.uk"", ""ngentleman@sunnyhill.lambeth.sch.uk"", ""rsmith@sunnyhill.lambeth.sch.uk""]",[],"Sunnyhill Road
Streatham
SW16 2UW",[],"[{""name"": ""Sarah Wilson""}, {""name"": ""Nicola Gentleman\tDeputy""}, {""name"": ""Nicola Gentleman""}, {""name"": ""Values\nOur Staff\nOur""}, {""name"": ""James Canvin\tSafeguarding""}]",old,0,0
100586,Telferscot Primary School,http://www.telferscot.co.uk,2026-02-14T18:15:51.220459,success,"[""office@telferscot.co.uk""]",[],"Telferscot Road
London
SW12 0HW",[],"[{""name"": ""Our School""}, {""name"": ""Values\nOur Staff\nOur""}]",old,0,0
100588,Vauxhall Primary School,https://www.vauxhallprimary.org.uk,2026-02-14T18:16:20.129729,success,"[""office@vauxhallprimary.org.uk""]",[],"Vauxhall Street
Vauxhall
London
SE11 5LG","[{""name"": ""Executive Headteacher\n\n\t\n\nChristopher Toye\n\n\n\n\nHeadteacher\n\n\t\n\nVanessa Bennett\n\n\n\n\nDeputy""}, {""name"": ""Executive Headteacher\n\n\t\n\nChristopher Toye\n\n\n\n\nHeadteacher\n\n\t\n\nVanessa Bennett""}]",[],old,0,0
100589,Walnut Tree Walk Primary School,https://www.wtwschool.co.uk,2026-02-14T18:16:55.732988,success,"[""admin@wtwschool.co.uk"", ""nlightfoot@wtwschool.co.uk""]",[],"Please note that our main entrance for pupils, parents and visitors is located on Fitzalan Street.
Address:
Walnut Tree Walk
Kennington",[],"[{""name"": ""About Our School""}, {""name"": ""Welcome\nContact Us\nTerm Dates\nAttendance\nOur School Lunches\nSchool Prospectus\nEssential School Information\nOur Staff\nOur""}, {""name"": ""Home\nAbout Our School\nNews\nCurriculum\nParents\nChildren\nAdmissions\nPupil Wellbeing\nOur Staff\n\nTeaching Staff\n\n\n\n\nAndrew Chaplin""}, {""name"": ""After School Club Supervisor\n\n\n\n\nSusan Harrington\n\n\t\n\nAttendance Officer\n\n\n\n\nArlette Wells\u00a0\n\n\t\n\nSchool Business Manager\n\n\n\nLarry Balogun\n\t\n\nPremises Officer\n\nAbout Our School""}, {""name"": ""Home\nAbout Our School\nNews\nCurriculum\nParents\nChildren\nAdmissions\nPupil Wellbeing\nOur Staff\n\nTeaching Staff\n\n\n\n\nAndrew Chaplin\n\n\t\n\nHead Teacher\n\n\n\n\nSue Butcher""}, {""name"": ""Class Teacher\n\n\n\n\nConnor Brown""}]",old,0,0
100590,Woodmansterne School,https://www.woodmansterne.london,2026-02-14T18:17:37.961600,success,"[""attendance@woodmansterne.london"", ""primaryoffice@woodmansterne.london"", ""secondaryoffice@woodmansterne.london"", ""office@woodmansterne.london"", ""clubs@woodmansterne.london"", ""admissions@woodmansterne.london"", ""sixthformadmissions@woodmansterne.london"", ""fsm@woodmansterne.london""]","[""02087641825""]","Stockport Road, Streatham Vale, London, SW16 5XE",[],[],old,0,0
100591,"Wyvil Primary School and Resource Bases for Speech, Language and Communication Needs, and Autism",https://www.wyvilschool.org.uk,2026-02-14T18:17:54.599301,success,"[""office@wyvil.org.uk"", ""arboffice@wyvil.org.uk""]",[],"Wyvil Road,
South Lambeth Road,
London SW8 2TJ",[],"[{""name"": ""Lisa Hodgkinson\n\nInterim Assistant""}, {""name"": ""Suzannah Watson""}, {""name"": ""Lisa Hodgkinson\n\nInterim""}, {""name"": ""Wyvil Federation""}]",old,0,0
100593,Crown Lane Primary School,https://www.crownlane.lambeth.sch.uk,2026-02-14T18:18:21.630739,success,"[""admin@crownlaneschool.co.uk""]",[],"Crown Lane Primary School
Home
Our School
Parents",[],"[{""name"": ""Crown Lane Primary School\n\nHome\n\t\nOur School\n\t\nParents\n\t\nCurriculum\n\t\nCommunity\n\t\nRecruitment\nOur School""}, {""name"": ""Privacy Notices""}, {""name"": ""Caroline Findley\u00a0\n\n\t\n\nParent""}, {""name"": ""Achievement\n\n\n\n\nEve Hand\u00a0\n\n\t\n\nParent""}, {""name"": ""Jacob Taylor\n\n\t\n\nStaff""}]",old,0,0
100595,Fenstanton Primary School,https://www.fenstantonprimary.co.uk,2026-02-14T18:18:53.981525,no_emails,[],[],,[],"[{""name"": ""Garry Sylvester""}, {""name"": ""Governing Body""}, {""name"": ""Co Vice""}, {""name"": ""Kat Emms""}, {""name"": ""Simon Croucher\n\n\u00a0\n\nStaff""}, {""name"": ""Danny Walsh\n\n\u00a0\n\nParent""}]",old,0,0
100597,Elm Wood School,https://elmwoodprimary.co.uk,2026-02-14T18:19:18.267678,no_emails,[],[],"I am a recently appointed parent governor with two daughters currently attending Elm Wood Primary School. I have worked in the independent education sector for over 15 years as a secondary school science teacher and sports coach. During this time, I have held a variety of academic and pastoral roles, which have given me a strong understanding of both classroom teaching and the broader support pupils need to thrive.
​
I became a governor because I am passionate about education and keen to contribute to the continued success of Elm Wood. I am particularly interested in supporting teaching and learning across the school, and in ensuring that both pupils and staff are well supported.
​",[],"[{""name"": ""Headteacher\n\nJo Leith""}, {""name"": ""Headteacher\n\nJo Leith\n\nHeadteacher\n\nStaff""}]",old,0,0
100598,Allen Edwards Primary School,http://www.allenedwards.co.uk,2026-02-14T18:19:53.721820,success,"[""office@allenedwards.lambeth.sch.uk"", ""info@mysite.com""]",[],"Studley Road, Stockwell, London, SW4 6RP.","[{""name"": ""Loretta"", ""role"": ""Ms""}, {""name"": ""Christine"", ""role"": ""Ms""}]","[{""name"": ""Our School\nMeet Our\u00a0Team""}, {""name"": ""Local Authority""}, {""name"": ""Governors Attendance""}, {""name"": ""Vaila Mc"", ""role"": ""Ms""}, {""name"": ""Jack Sutcliffe"", ""role"": ""Mr""}, {""name"": ""Andrew James"", ""role"": ""Mr""}, {""name"": ""Tim Frisby"", ""role"": ""Mr""}, {""name"": ""Louise Robertson"", ""role"": ""Mrs""}, {""name"": ""George Eastman"", ""role"": ""Mr""}, {""name"": ""Tim Frisby\n\nHealth"", ""role"": ""Mr""}, {""name"": ""Loretta"", ""role"": ""Ms""}, {""name"": ""Christine"", ""role"": ""Ms""}]",old,0,0
100601,Glenbrook Primary School,https://www.glenbrookprimary.co.uk,2026-02-14T18:20:19.339369,no_emails,[],[],,[],"[{""name"": ""Governor\n\nJane Scarsbrook""}, {""name"": ""Our Full Governing Body\nRobert Lowerson""}, {""name"": ""Monika Kopanicakova\n\nParent Governor\n\nDominic Yoboue\n\nStaff""}, {""name"": ""Smith\n\nAssociate""}]",old,0,0
100602,Julian's School,https://www.juliansprimary.org.uk,2026-02-14T18:20:43.943588,success,"[""juliansgovernors@gmail.com"", ""admin@juliansprimary.org.uk"", ""admissions@juliansprimary.org.uk"", ""finance@juliansprimary.org.uk"", ""hr@juliansprimary.org.uk"", ""schoolmeals@juliansprimary.org.uk""]",[],"Alison Moller has been the headteacher of Julian’s since 2003 when it was a small 1 form entry school on Leigham Court Road. It has since grown from 1 to 3 to 5 forms of entry over 2 sites. Alison has taught in Lambeth since 1985 and prior to joining Julian’s was a Deputy Head for 10 years at a local Lambeth school. She has held various posts of responsibility over the years including key stage leader, SENCo, Consultant and Ofsted Inspector. During her spare time Alison enjoys yoga, walking and training her dogs (including Freddie, our lovely school dog!) and spending time with her family.
Andrea Quattrin
Andrea Quattrin joined the governing body as Partnership Governor in 2023 and is member of the Achievement committee. He is a Civil Servant working on international and national security affairs and experienced leading international programmes.
Anthene Church",[],"[{""name"": ""Governors\nHome Who We Are""}, {""name"": ""Pupil Voice""}, {""name"": ""Contact Details\nHome Who We Are Contact Details\n\nExecutive""}]",old,0,0
100604,Herbert Morrison Primary School,https://www.herbertmorrisonprimaryschool.co.uk,2026-02-14T18:21:08.271260,success,"[""admin@herbertmorrison.lambeth.sch.uk""]",[],"Address
Herbert Morrison Primary School
Hartington Road
London","[{""name"": ""Rosie Roche""}, {""name"": ""Lucy Peake\nExecutive""}]",[],old,0,0
100609,Archbishop Sumner Church of England Primary School,https://www.archbishop-sumners-primary.lambeth.sch.uk,2026-02-14T18:21:32.660963,success,"[""info@absprimary.school"", ""sendco@absprimary.school""]",[],"Reedworth Street, Kennington, SE11 4PH",[],"[{""name"": ""Events\nNewsletters\nCalendar\nSchool Gallery\nOpportunities\nContact Us\n Home Contact Us\nShare This Page\n \n \nContact Us""}, {""name"": ""Headteacher\nOur School Vision\nStaff""}, {""name"": ""Kate Evans\n\nArchbishop Sumner Primary School\nReedworth Street"", ""role"": ""Mrs""}, {""name"": ""John Belardini\n\nTel"", ""role"": ""Mr""}, {""name"": ""Kate Kealy\n\nTel"", ""role"": ""Mrs""}]",old,0,0
100610,Christ Church Primary SW9,https://www.christchurchschool.cc,2026-02-14T18:21:58.773065,success,"[""admin@christchurchschool.cc""]",[],"Cancell Road
London
SW9 6HN",[],"[{""name"": ""About Christ Church\nExecutive""}, {""name"": ""Welcome\nOur Vision\nOur Values\nOur Staff\nOur Governors""}, {""name"": ""Gineice Phipps"", ""role"": ""Ms""}, {""name"": ""Ethos\nOur Staff\nLeadership Team\n\nJayne Mitchell\n\nExecutive Head Teacher\n\nJade Gallacher\n\nDeputy""}, {""name"": ""Class Teacher\n\nSupport Staff\n\nMaria Hallal\n\nTeaching Assistant\n\nSonia Freitas\n\nTeaching Assistant\n\nJackie Phipps\n\nTeaching Assistant\n\nTarique Wells\n\nTeaching Assistant\n\nRachel Milner\n\nTeaching Assistant\n\nJakki Doherty\n\nTeaching Assistant\n\nNatasha Spice\n\nTeaching Assistant\n\nMarie Mabrut\n\nTeaching Assistant\n\nHusssianatu Sillah\n\nTeaching Assistant\n\nElizabeth Ansah\n\nTeaching Assistant\n\nTirell Arthur\n\nTeaching Assistant\n\nMilton Davy\n\nPremises Manager\n\nSheron Herridge\n\nSenior Administrative Officer\n\nGineice Phipps\n\nClerical Assistant\n\nAbout Christ Church\nExecutive""}, {""name"": ""Ethos\nOur Staff\nLeadership Team\n\nJayne Mitchell\n\nExecutive Head Teacher\n\nJade Gallacher""}]",old,0,0
100612,Macaulay Church of England Primary School,http://www.macaulaycofeschool.co.uk,2026-02-14T18:22:48.418112,success,"[""admin@macaulay.lambeth.sch.uk""]",[],"Address: Macaulay CE Primary School, Victoria Rise, Clapham, London, SW4 0NU",[],[],old,0,0
100613,St Andrew's Church of England Primary School,https://www.standrewsprimaryschoolstockwell.org,2026-02-14T18:23:13.037246,success,"[""admin@standrewsce.lambeth.sch.uk""]","[""02072747012"", ""02077334593""]","Our Address
St. Andrew's CE Primary School
Kay Road
London SW9 9DE",[],"[{""name"": ""About Us\nExecutive""}, {""name"": ""Values\nOur Staff\nOur Governors""}, {""name"": ""Date\nOur Staff\nLeadership Team\n\nJayne Mitchell\n\nExecutive""}, {""name"": ""Marie Spring\n\nDeputy""}, {""name"": ""Manager\n\n\nDave Lyons\n\nPremises Manager\n\n\nViv Adedze\n\nSchool Business Manager\n\n\nPaulette Paulizky\n\nAdministrative Assistant\n\n\nAntoinette Pledger\n\nBreakfast \u00a0Club\n\nAbout Us\nExecutive""}, {""name"": ""Marie Spring""}, {""name"": ""Zone\nClasses\nCurriculum\nEvents""}]",old,0,0
100614,St John the Divine Church of England Primary School,https://www.sjtdprimary.org.uk,2026-02-14T18:24:22.006090,success,"[""admin@sjtdprimary.org.uk""]",[],"Warham Street
Camberwell
London
SE5 0SX",[],"[{""name"": ""Farruggio"", ""role"": ""Miss""}, {""name"": ""Peter Truesdale"", ""role"": ""Mr""}]",old,0,0
100615,St John's Angell Town Church of England Primary School,https://www.st-johns.lambeth.sch.uk,2026-02-14T18:25:00.906936,success,"[""admin@st-johns.lambeth.sch.uk""]",[],"St John's Angell Town Primary School Address:
85 Angell Rd
Brixton
London","[{""name"": ""Williams\n\n\t\n\nAssistant""}, {""name"": ""Walker\n\n\t\n\nAssistant""}]","[{""name"": ""Ms Emma Walker""}, {""name"": ""Vanessa Henry"", ""role"": ""Ms""}, {""name"": ""Emma Walker\u00a0\n\nChair"", ""role"": ""Ms""}, {""name"": ""Chris Taylor\n\nRequest"", ""role"": ""Mr""}, {""name"": ""Learning\n\t\nNoticeboards\n\t\nCommunity\n\t\nContact Us\nRelated Pages""}, {""name"": ""Values\nOur Faith\nGovernors\nCurrent Governors Priorities""}, {""name"": ""Staff\nOur Governors""}, {""name"": ""Chris Taylor"", ""role"": ""Mr""}, {""name"": ""Anna Manning"", ""role"": ""Mrs""}, {""name"": ""James Asfa"", ""role"": ""Mr""}, {""name"": ""Patrick Williams"", ""role"": ""Mr""}, {""name"": ""Patricia Omonua"", ""role"": ""Ms""}, {""name"": ""Lucy Darling"", ""role"": ""Ms""}, {""name"": ""Maria Mc"", ""role"": ""Ms""}, {""name"": ""Lenesha Williams"", ""role"": ""Ms""}]",old,0,0
100616,St Jude's Church of England Primary School,https://www.st-judes.lambeth.sch.uk,2026-02-14T18:25:26.304163,no_emails,[],[],,[],[],old,0,0
100619,St Mark's Church of England Primary School,https://www.stmarkscofeprimarylambeth.co.uk,2026-02-14T18:25:26.419226,no_emails,[],[],,[],[],old,0,0
100620,St Saviour's Church of England Primary School,https://www.stsaviourslambeth.co.uk,2026-02-14T18:25:27.299932,no_emails,[],[],,[],[],old,0,0
100621,St Stephen's Church of England Primary School,https://www.st-stephens.lambeth.sch.uk,2026-02-14T18:25:27.601074,no_emails,[],[],,[],[],old,0,0
100622,Holy Trinity Church of England Primary School,https://www.holytrinityceprimary.org.uk,2026-02-14T18:25:28.070984,no_emails,[],[],,[],[],old,0,0
100623,St Helen's Catholic Primary School,https://www.st-helens.lambeth.sch.uk/contact-us,2026-02-14T18:25:29.377408,no_emails,[],[],,[],[],old,0,0
100624,The Norwood School,http://www.thenorwoodschool.org,2026-02-14T18:25:29.660105,no_emails,[],[],,[],[],old,0,0
100625,Lilian Baylis Technology School,http://www.lilianbaylis.com,2026-02-14T18:25:29.946294,no_emails,[],[],,[],[],old,0,0
100627,Saint Gabriel's College,http://www.saintgabrielscollege.org,2026-02-14T18:25:31.070893,no_emails,[],[],,[],[],old,0,0
100628,St Bernadette Catholic Junior School,https://www.fedstbb.org.uk,2026-02-14T18:25:31.712229,no_emails,[],[],,[],[],old,0,0
100629,St Anne's Catholic Primary School,https://www.st-annes.lambeth.sch.uk,2026-02-14T18:26:01.725343,success,"[""info@st-annes.lambeth.sch.uk""]",[],,[],[],old,0,0
100631,St Bede's Catholic Infant School,https://www.st-bedes.lambeth.sch.uk,2026-02-14T18:26:25.514940,success,"[""office@stbedes.uk"", ""stbedes@fedstbb.org.uk"", ""stbernadette@fedstbb.org.uk""]","[""02086747292""]","Thornton Road,
London SW12 0LF",[],"[{""name"": ""Our School\nAdmissions\nEqual Opportunities\nOur British Values\nCommunity Links\nCore Values\nOur Creed\nSchool""}]",old,0,0
100632,St Andrew's Catholic Primary School,https://www.st-andrewsrc.lambeth.sch.uk,2026-02-14T18:26:54.217643,success,"[""admin@st-andrewsrc.lambeth.sch.uk""]",[],"Polworth Road
Streatham, SW16 2ET",[],"[{""name"": ""Parents\n\t\nCatholic Life\n\t\nUseful Links\n\t\nNew Parents\n\t\nContact Us""}, {""name"": ""Bourne"", ""role"": ""Ms""}, {""name"": ""Breen"", ""role"": ""Miss""}]",old,0,0
100633,Immanuel and St Andrew Church of England Primary School,http://www.immanuelschoollambeth.org,2026-02-14T18:27:33.330052,success,"[""admin@isaprimary.school"", ""inclusion@isaprimary.school""]",[],"Address
Immanuel and St Andrew CE Primary School
Buckleigh Road (entrance on Northanger Road)
Streatham,","[{""name"": ""Robertson\n\nEmail"", ""role"": ""Ms""}, {""name"": ""Bell\n\nEmail"", ""role"": ""Miss""}]",[],old,0,0
100634,Reay Primary School,http://www.reay.lambeth.sch.uk,2026-02-14T18:27:59.703998,no_emails,[],[],,[],[],old,0,0
100636,St Mary's Roman Catholic Primary School,https://www.stmarys-lambeth.co.uk,2026-02-14T18:28:29.717063,no_emails,[],[],,[],[],old,0,0
100637,La Retraite Roman Catholic Girls' School,https://laretraite.co.uk,2026-02-14T18:28:59.723497,success,"[""ADMIN@LARETRAITE.CO.UK"", ""dmalins@laretraite.co.uk"", ""danti@laretraite.co.uk"", ""abloss@laretraite.co.uk"", ""ssilva@laretraite.co.uk"", ""rcoyle@laretraite.co.uk"", ""cbaskott@laretraite.co.uk"", ""alove@laretraite.co.uk""]",[],"ATKINS ROAD
CLAPHAM PARK
LONDON
SW12 0AB",[],"[{""name"": ""Key Contacts""}, {""name"": ""Dominic Malins"", ""role"": ""Mr""}, {""name"": ""David Anti"", ""role"": ""Mr""}, {""name"": ""Andrew Bloss"", ""role"": ""Mr""}, {""name"": ""Stanka Silva"", ""role"": ""Mrs""}, {""name"": ""Ruth Coyle"", ""role"": ""Mrs""}, {""name"": ""Sidhu\tDeputy""}, {""name"": ""Anti\tAssistant""}, {""name"": ""Kubi\t\n\nAssistant""}, {""name"": ""Dutton\tAssistant""}, {""name"": ""Donolato\tAssistant""}, {""name"": ""Obah\tAssistant""}, {""name"": ""Patel\tAssistant""}, {""name"": ""Thomas\tAssistant""}, {""name"": ""Associate Assistant""}]",old,0,0
100638,Bishop Thomas Grant Catholic Secondary School,http://www.btg.ac,2026-02-14T18:29:30.426731,success,"[""info@btg.ac"", ""jwellington@btg.ac""]",[],,"[{""name"": ""Justine Wellington\nTel"", ""role"": ""Mrs""}]",[],old,0,0
100643,Turney Primary and Secondary Special School,https://www.lansdowneturneyfederation.co.uk,2026-02-14T18:29:54.943995,success,"[""office@turney.org.uk"", ""admin@lansdowne.lambeth.sch.uk""]",[],,[],[],old,0,0
100654,Lansdowne School,https://www.lansdowneturneyfederation.co.uk/page/?title=Lansdowne+School&pid=26,2026-02-14T18:30:18.766640,success,"[""admin@lansdowne.lambeth.sch.uk""]",[],,[],[],old,0,0
100659,Elm Court School,https://www.elmcourt.lambeth.sch.uk,2026-02-14T18:30:41.484598,success,"[""admin@elmcourt.lambeth.sch.uk""]",[],,[],"[{""name"": ""Joanna Tarrant""}]",old,0,0
100667,Clyde Nursery School.,http://www.clydenurseryschool.co.uk,2026-02-14T18:31:07.043668,success,"[""admin@clyde.lewisham.sch.uk"", ""senco@clyde.lewisham.sch.uk""]","[""02086923653""]","Alverton Street
London, SE8 5NH",[],"[{""name"": ""Translate\nHome\n\t\nOur School""}, {""name"": ""Contact\nRelated Pages""}, {""name"": ""Our Staff\nSchool Development Plan\nEarly Years Pupil Premium\nFinance""}, {""name"": ""Governing Body""}]",old,0,0
100668,Chelwood Nursery School,https://www.chelwood.lewisham.sch.uk,2026-02-14T18:31:32.042156,no_emails,[],[],,[],[],old,0,0
100671,Adamsrill Primary School,https://www.adamsrill.lewisham.sch.uk,2026-02-14T18:31:54.513800,success,"[""admin@adamsrill.lewisham.sch.uk"", ""attendance@adamsrill.lewisham.sch.uk"", ""admissions@adamsrill.lewisham.sch.uk"", ""clubs@adamsrill.lewisham.sch.uk"", ""finance@adamsrill.lewisham.sch.uk""]",[],"Address
Adamsrill Primary School
Adamsrill Road
Sydenham",[],"[{""name"": ""Information\nGovernors\nStaff""}, {""name"": ""Dr Increase Esoe""}, {""name"": ""Increase Esoe\nHeadteacher\n\nAdamsrill Primary School\nAdamsrill Road\nSydenham\nLondon"", ""role"": ""Dr""}]",old,0,0
100672,Athelney Primary School,https://www.athelneyprimary.org.uk,2026-02-14T18:32:36.706758,success,"[""info@elfrida.lewisham.sch.uk"", ""admin@athelney.lewisham.sch.uk""]","[""02086972945""]","Athelney Street
SE6 3LD",[],"[{""name"": ""Williams"", ""role"": ""Ms""}, {""name"": ""Dummer"", ""role"": ""Mrs""}, {""name"": ""Simms\nOur"", ""role"": ""Mr""}, {""name"": ""Williams\nThe School Office"", ""role"": ""Ms""}, {""name"": ""Hayes"", ""role"": ""Ms""}, {""name"": ""Simpson"", ""role"": ""Miss""}]",old,0,0
100673,Baring Primary School,https://www.baring.lewisham.sch.uk,2026-02-14T18:33:01.217142,success,"[""info@baring.lewisham.sch.uk"", ""admin@baring.lewisham.sch.uk""]",[],"Linchmere Road
London, SE12 0NB",[],"[{""name"": ""Frequently Asked Questions""}]",old,0,0
100674,Beecroft Garden Primary,https://www.beecroftgarden.lewisham.sch.uk,2026-02-14T18:33:31.895784,success,"[""admin@beecroftgarden.lewisham.sch.uk""]",[],"Beecroft Road, Brockley,
London SE4 2BS",[],"[{""name"": ""Tembisa Yawa""}, {""name"": ""Curriculum\n\t\nParents\n\t\nNews\n\t\nContact Us""}, {""name"": ""Hugh Morris\nVice""}, {""name"": ""Lucy Kirkland\nParent""}, {""name"": ""Barny Day\nParent""}, {""name"": ""Gread\u00a0\nStaff""}, {""name"": ""Graham Voller\n\nAll""}, {""name"": ""Mr Hugh Morris\n\nVice""}, {""name"": ""Beecroft Garden Primary School""}, {""name"": ""Hugh Morris\n\nVice Chair"", ""role"": ""Mr""}, {""name"": ""Claudine Munro"", ""role"": ""Ms""}, {""name"": ""Nicholas Ostrowski"", ""role"": ""Mr""}, {""name"": ""Lucy Kirkland\n\nResources"", ""role"": ""Ms""}, {""name"": ""Nicholas Ostrowski\n\n\u00a0\n\nPupil Discipline Committee"", ""role"": ""Mr""}, {""name"": ""Jackie Woods"", ""role"": ""Mrs""}]",old,0,0
