URN,School_Name,Website,All_Emails,Has_Pupil_Premium,Has_Governors,Has_SEND,Ofsted_Mention,Postcode,Town,Region,Scrape_Date
100351,St Paul's CofE Primary School,https://www.stpaulsprimary.org/,enquiries@stpaulsce.lbhf.sch.uk,0,0,0,,W6 9BP,London,London,2026-02-14T06:35:48.578919
100352,St Peter's Primary School,https://www.stpetersce.lbhf.sch.uk/,admin@stpetersce.lbhf.sch.uk,0,0,0,good,W6 9BA,London,London,2026-02-14T06:35:55.479493
100353,St Stephen's CofE Primary School,https://www.ststephensce.lbhf.sch.uk/,admin@ststephensce.lbhf.sch.uk,0,0,0,good,W12 8LH,London,London,2026-02-14T06:36:02.744381
100354,Good Shepherd RC Primary School,https://www.goodshepherdrc.lbhf.sch.uk/,,0,0,0,good,W12 9BY,London,London,2026-02-14T06:36:08.955178
100357,St Thomas of Canterbury Catholic Primary School,https://www.stthomasrc.lbhf.sch.uk,admin@stthomasrc.lbhf.sch.uk,0,0,0,,SW6 7HB,London,London,2026-02-14T06:36:19.171600
100379,Woodlane High School,https://www.woodlane.lbhf.sch.uk,admin@woodlane.lbhf.sch.uk,0,0,1,outstanding,W12 0TN,London,London,2026-02-14T06:36:25.136883
100381,Jack Tizard School,https://www.jacktizard.lbhf.sch.uk,,0,0,0,,W12 7PA,London,London,2026-02-14T06:36:30.913983
100382,Cambridge School,https://www.cambridge.lbhf.sch.uk,,0,0,0,,W12 0SP,London,London,2026-02-14T06:36:36.552006
100384,Margaret McMillan Nursery School,https://www.margaretmcmillan.islington.sch.uk,admin@margaretmcmillan.islington.sch.uk,0,0,0,,N19 3SF,London,London,2026-02-14T06:36:42.465017
100385,Kate Greenaway Nursery School and Children's Centre,https://www.kategreenaway.org,kategreenaway.eyc@islington.gov.uk,0,0,0,outstanding,N1 0UH,London,London,2026-02-14T06:36:49.831534
100386,North Islington Nursery School,https://www.northislingtonnursery.co.uk,,0,0,0,,N4 3RB,London,London,2026-02-14T06:36:56.973514
100388,New River College Primary,https://www.newrivercollege.co.uk/nrc-primary/welcome-primary,,0,1,1,good,N1 0HN,London,London,2026-02-14T06:37:03.523266
100391,New River College Secondary,https://www.newrivercollege.co.uk/nrc-secondary/welcome-secondary,,0,1,0,good,N7 8RH,London,London,2026-02-14T06:37:09.969524
100397,Ambler Primary School and Children's Centre,https://www.ambler.islington.sch.uk,,0,0,0,,N4 2DR,London,London,2026-02-14T06:37:15.867554
100402,Drayton Park Primary School,https://www.draytonpark.islington.sch.uk/,,0,0,0,,N5 1PJ,London,London,2026-02-14T06:37:22.505403
100403,Duncombe Primary School,https://www.duncombeprimary.co.uk/,success@duncombeprimary.co.uk,0,0,0,,N19 4JA,London,London,2026-02-14T06:37:28.962553
100405,Gillespie Primary School,https://www.gillespie.islington.sch.uk,,1,1,1,,N5 1LH,London,London,2026-02-14T06:37:34.959588
100406,Grafton Primary School,https://www.graftonschool.co.uk,graftonschool@grafton.islington.sch.uk,0,0,0,,N7 6AR,London,London,2026-02-14T06:37:41.332752
100407,Hanover Primary School,https://www.hanover.islington.sch.uk,,0,0,0,,N1 8BD,London,London,2026-02-14T06:37:47.600075
100408,Hargrave Park Primary School,https://www.hargravepark.com/,office@hargravepark.islington.sch.uk,0,0,0,outstanding,N19 5BS,London,London,2026-02-14T06:37:56.106644
100411,Laycock Primary School,https://www.laycock.islington.sch.uk/,"afterschoolclub@laycock.islington.sch.uk, office@laycock.islington.sch.uk",0,0,1,,N1 1SW,London,London,2026-02-14T06:38:01.808437
100415,Moreland Primary School,http://www.moreland-islington.co.uk,,1,1,1,good,EC1V 8BB,London,London,2026-02-14T06:38:08.075837
100418,Pakeman Primary School,https://www.pakemanprimary.co.uk,admin@pakeman.islington.sch.uk,0,0,0,,N7 6DU,London,London,2026-02-14T06:38:14.108706
100422,Robert Blair School and Children's Centre,http://www.robertblairschool.com,,0,0,0,,N7 9QJ,London,London,2026-02-14T06:38:21.176024
100425,Thornhill Primary School,https://www.thornhill.islington.sch.uk,thornhill@thornhill.islington.sch.uk,0,0,0,,N1 1HX,London,London,2026-02-14T06:38:26.514529
100426,Vittoria Primary School,https://www.vittoria.islington.sch.uk,,1,1,1,outstanding,N1 0WF,London,London,2026-02-14T06:38:33.696113
100428,Winton Primary School,https://www.lqps.co.uk/245/our-school,,1,0,1,outstanding,N1 9AZ,London,London,2026-02-14T06:38:39.139260
100429,Yerbury Primary School,https://www.yerbury.islington.sch.uk,,1,1,0,outstanding,N19 4RR,London,London,2026-02-14T06:38:45.569005
100430,Tufnell Park Primary School,https://www.tufnellpark.islington.sch.uk/,,0,0,0,,N7 0HJ,London,London,2026-02-14T06:38:57.468781
100432,Ashmount Primary School,https://www.ashmountprimaryschool.co.uk/,info@ashmount.islington.sch.uk,1,1,1,,N8 9EG,London,London,2026-02-14T06:39:09.193778
100434,Prior Weston Primary School and Children's Centre,https://www.priorweston.islington.sch.uk,,0,0,0,,EC1Y 8JA,London,London,2026-02-14T06:39:14.798068
100437,Sacred Heart Catholic Primary School,http://www.sacredheart.islington.sch.uk/,,1,1,0,,N7 8JN,London,London,2026-02-14T06:39:20.579048
100439,St John's Upper Holloway CofE Primary School,https://www.stjohnsupperholloway.co.uk/,,1,1,0,outstanding,N19 5RR,London,London,2026-02-14T06:39:29.901478
100440,St John's Highbury Vale CofE Primary School,https://www.stjhv.islington.sch.uk,admin@stjhv.islington.sch.uk,1,1,1,,N5 1DL,London,London,2026-02-14T06:39:36.678174
100441,St Joseph's Catholic Primary School,https://www.st-josephs.islington.sch.uk,office@st-josephs.islington.sch.uk,0,0,0,outstanding,N19 5NE,London,London,2026-02-14T06:39:43.073312
100443,St Luke's CofE Primary School,https://www.st-lukesislington.co.uk,admin@st-lukes.islington.sch.uk,0,0,0,good,EC1V 3SJ,London,London,2026-02-14T06:39:53.763306
100444,St Mark's CofE Primary School,https://www.st-marks.islington.sch.uk/,admin@st-marks.islington.sch.uk,0,0,0,,N19 4JF,London,London,2026-02-14T06:40:01.917888
100446,St Mary's CofE Primary School,https://www.stmarys.islington.sch.uk,,0,0,0,,N1 2EP,London,London,2026-02-14T06:40:08.457659
100447,St Peter and St Paul Catholic Primary School,https://www.stpetersandstpauls.islington.sch.uk/,,0,1,0,good,EC1V 0EU,London,London,2026-02-14T06:40:15.151959
100448,St Andrew's (Barnsbury) Church of England Primary School,https://www.standrews.islington.sch.uk,admin@standrews.islington.sch.uk,0,0,0,,N1 0LB,London,London,2026-02-14T06:40:21.087106
100449,St Joan of Arc RC Primary School,https://www.st-joanofarc.islington.sch.uk/,,0,0,0,,N5 2UX,London,London,2026-02-14T06:40:27.669556
100450,Christ The King Catholic Primary School,https://www.ctks.co.uk/,,0,0,0,,N4 3QW,London,London,2026-02-14T06:40:33.262248
100453,Beacon High,http://www.beaconhigh.org,"progress@islington.gov.uk, progress@islington.gov.uk, youthcouncil@islington.gov.uk, youthcouncil@islington.gov.uk, progress@islington.gov.uk",1,1,1,good,N7 0JG,London,London,2026-02-14T06:40:40.806439
100455,Highbury Fields School,http://www.highburyfields.islington.sch.uk/,office@highburyfields.islington.sch.uk,1,1,1,,N5 1AR,London,London,2026-02-14T06:40:46.728208
100457,Elizabeth Garrett Anderson School,http://www.egaschool.co.uk/,admin@egas.org.uk,1,1,1,outstanding,N1 9QG,London,London,2026-02-14T06:40:53.356034
100458,Central Foundation Boys' School,http://www.centralfoundationboys.co.uk,"info@cfbs.islington.sch.uk, info@cfbs.islington.sch.uk",0,0,0,,EC2A 4SH,London,London,2026-02-14T06:40:59.641731
100459,St Aloysius RC College,https://www.sta.islington.sch.uk,enquiries@sta.islington.sch.uk,0,0,0,outstanding,N6 5LY,London,London,2026-02-14T06:41:07.177799
100467,Richard Cloudesley School,https://www.cloudesley.islington.sch.uk,admin@cloudesley.islington.sch.uk,0,0,0,outstanding,N1 8RE,London,London,2026-02-14T06:41:13.634089
100469,Samuel Rhodes MLD School,https://www.samuelrhodes.islington.sch.uk,school@srs.islington.sch.uk,0,0,0,,N5 2EG,London,London,2026-02-14T06:41:20.204905
100472,Golborne & Maxilla Nursery School,http://www.golborne.rbkc.sch.uk,,0,0,0,,W10 5TN,London,London,2026-02-14T06:41:28.307156
100473,St Anne's & Avondale Park Nursery School,http://www.apsafederation.com,info@avondaleprimary.co.uk,0,0,0,,W11 4EE,London,London,2026-02-14T06:41:34.556378
100474,Chelsea Open Air Nursery School,http://www.coans.rbkc.sch.uk,,0,0,1,,SW3 5JE,London,London,2026-02-14T06:41:40.603733
100477,Ashburnham Community School,http://ashburnhamcommunityschool.org.uk/,reception@ashprimary.co.uk,0,0,0,,SW10 0DT,London,London,2026-02-14T06:41:46.174702
100478,Barlby Primary School,http://www.barlby.rbkc.sch.uk,,0,0,0,,W10 6DW,London,London,2026-02-14T06:41:52.445226
100479,Bevington Primary School,http://www.bevington.rbkc.sch.uk,info@bevington.rbkc.sch.uk,0,1,0,,W10 5TW,London,London,2026-02-14T06:41:59.372128
100480,Bousfield Primary School,https://www.bousfieldprimaryschool.co.uk/,info@bousfield.rbkc.sch.uk,0,1,0,,SW5 0DJ,London,London,2026-02-14T06:42:06.063656
100481,Colville Primary School,http://www.colville.rbkc.sch.uk,info@colville.rbkc.sch.uk,0,1,0,outstanding,W11 2DF,London,London,2026-02-14T06:42:13.131028
100482,Fox Primary School,http://www.fox.rbkc.sch.uk,"info@foxprimary.co.uk, info@foxprimary.co.uk",0,0,0,,W8 7PP,London,London,2026-02-14T06:42:20.444345
100483,Marlborough Primary School,http://www.marlborough.rbkc.sch.uk,info@marlborough.rbkc.sch.uk,0,0,0,,SW3 3AP,London,London,2026-02-14T06:42:27.966916
100485,Oxford Gardens Primary School,http://www.oxfordgardens.rbkc.sch.uk,,0,0,0,,W10 6NF,London,London,2026-02-14T06:42:34.526643
100486,Park Walk Primary School,http://www.parkwalk.rbkc.sch.uk,info@parkwalk.rbkc.sch.uk,0,0,0,,SW10 0AY,London,London,2026-02-14T06:42:40.207480
100487,Avondale Park Primary School,http://www.avondalepark.rbkc.sch.uk,info@avondaleprimary.co.uk,0,0,0,,W11 4EE,London,London,2026-02-14T06:42:47.265421
100488,Thomas Jones Primary School,http://www.thomasjonesschool.org,,0,0,0,,W11 1RQ,London,London,2026-02-14T06:42:54.447984
100489,Christ Church CofE Primary School,http://www.ccht.rbkc.sch.uk,,0,1,0,,SW3 4AA,London,London,2026-02-14T06:43:01.612319
100490,Holy Trinity CofE Primary School,http://www.ccht.rbkc.sch.uk,,0,1,0,,SW1X 9DE,London,London,2026-02-14T06:43:07.225462
100491,Oratory Roman Catholic Primary School,http://www.oratory.rbkc.sch.uk,,0,0,0,,SW3 6QH,London,London,2026-02-14T06:43:14.782486
100492,St Thomas' CofE Primary School,https://www.stfed.rbkc.sch.uk,"stadmin@lifefull.org, scsjadmin@lifefull.org",0,0,0,outstanding,W10 5EF,London,London,2026-02-14T06:43:21.120773
100493,St Barnabas and St Philip's CofE Primary School,http://www.sbsp.rbkc.sch.uk,,0,0,0,,W8 6EJ,London,London,2026-02-14T06:43:27.794170
100494,Saint Francis of Assisi Catholic Primary School,http://www.stfrancisofassisi.org.uk,office@franassisi.co.uk,0,0,0,,W11 4BJ,London,London,2026-02-14T06:43:33.803834
100495,St Clement and St James CofE Primary School,https://www.stfed.rbkc.sch.uk,"stadmin@lifefull.org, scsjadmin@lifefull.org",0,0,0,outstanding,W11 4PG,London,London,2026-02-14T06:43:39.450828
100497,St Mary Abbots CofE Primary School,http://www.sma.rbkc.sch.uk,info@sma.rbkc.sch.uk,0,0,0,,W8 4SP,London,London,2026-02-14T06:43:45.621367
100499,Saint Mary's Catholic Primary School,http://www.st-marys.rbkc.sch.uk,,0,0,1,,W10 5AW,London,London,2026-02-14T06:43:56.174509
100500,Servite RC Primary School,https://www.serviteprimaryschool.co.uk/,office@serviteprimaryschool.co.uk,0,0,0,,SW10 9NA,London,London,2026-02-14T06:44:02.844591
100503,All Saints Catholic College,http://www.allsaintscc.org.uk,info@allsaintscc.org.uk,0,0,0,outstanding,W10 6EL,London,London,2026-02-14T06:44:08.791375
100504,Our Lady of Victories RC Primary School,http://www.olov.rbkc.sch.uk,,0,0,0,outstanding,SW7 5AQ,London,London,2026-02-14T06:44:14.860934
100505,St Charles Catholic Primary School,http://www.st-charles.rbkc.sch.uk,info@st-charles.rbkc.sch.uk,0,0,0,outstanding,W10 6EB,London,London,2026-02-14T06:44:22.029977
100549,Chelsea Community Hospital School,https://www.cchs.org.uk,"bullying@cchs.org.uk, admin@cchs.org.uk",0,0,0,good,SW10 9NH,London,London,2026-02-14T06:44:27.830230
100550,Triangle Nursery School,https://www.trianglenursery.org,,0,0,0,,SW2 1PL,London,London,2026-02-14T06:44:35.138432
100551,Effra Nursery School and Children's Centre,https://effra.lambeth.sch.uk/,admin@effra-school.org.uk,0,0,0,,SW2 1PL,London,London,2026-02-14T06:44:43.267223
100552,Ethelred Nursery School and Children's Centre,https://www.ethelrednursery.org.uk,admin@ethelred-school.org.uk,0,0,0,good,SE11 6BG,London,London,2026-02-14T06:44:49.517387
100553,Maytree Nursery School,https://www.maytree-nursery.lambeth.sch.uk,office@maytree-school.org.uk,0,0,0,good,SW4 8EG,London,London,2026-02-14T06:44:56.654108
100556,Ashmole Primary School,https://www.ashmoleprimaryschool.org.uk,,0,0,0,,SW8 1NT,London,London,2026-02-14T06:45:03.067134
100560,Clapham Manor Primary School,https://www.claphammanor.lambeth.sch.uk,,0,0,0,,SW4 0BZ,London,London,2026-02-14T06:45:10.018606
100564,Granton Primary School,https://www.grantonprimary.org.uk/,,0,1,1,outstanding,SW16 5AN,London,London,2026-02-14T06:45:17.141087
100566,Heathbrook Primary School,https://www.heathbrook.org/,admin@heathbrook.org,0,1,1,,SW8 3EH,London,London,2026-02-14T06:45:24.453647
100567,Henry Cavendish Primary School,http://www.henrycavendish.co.uk,,0,0,0,outstanding,SW12 0JA,London,London,2026-02-14T06:45:29.543937
100572,Jessop Primary School,https://www.jessop.lambeth.sch.uk/,admin@jessop.lambeth.sch.uk,0,0,0,outstanding,SE24 0BJ,London,London,2026-02-14T06:45:35.909563
100574,Kingswood Primary School,https://www.ghf.london,,0,0,0,,SE27 9RD,London,London,2026-02-14T06:45:41.294119
100577,Paxton Primary School,https://www.paxtonprimary.co.uk/,,0,0,0,,SE19 1PA,London,London,2026-02-14T06:45:51.760469
100578,Richard Atkins Primary School,https://www.richardatkins.org,,0,0,0,,SW2 4JP,London,London,2026-02-14T06:46:00.033088
100582,Stockwell Primary School,http://www.stockwell-pri.lambeth.sch.uk,clericalofficer2@stockwell-pri.lambeth.sch.uk,0,0,1,good,SW9 9TG,London,London,2026-02-14T06:46:06.915271
100584,Sudbourne Primary School,http://www.sudbourne.com,admin@sudbourne.com,0,0,0,,SW2 5EF,London,London,2026-02-14T06:46:13.356249
100585,Sunnyhill Primary School,https://www.sunnyhillprimary.com,info@sunnyhill.lambeth.sch.uk,1,1,1,,SW16 2UW,London,London,2026-02-14T06:46:20.000629
100586,Telferscot Primary School,http://www.telferscot.co.uk,office@telferscot.co.uk,0,0,1,,SW12 0HW,London,London,2026-02-14T06:46:26.869788
100588,Vauxhall Primary School,https://www.vauxhallprimary.org.uk/,,0,0,0,good,SE11 5LG,London,London,2026-02-14T06:46:34.223787
100589,Walnut Tree Walk Primary School,https://www.wtwschool.co.uk,admin@wtwschool.co.uk,0,0,0,outstanding,SE11 6DS,London,London,2026-02-14T06:46:40.194514
100590,Woodmansterne School,https://www.woodmansterne.london,"attendance@woodmansterne.london, primaryoffice@woodmansterne.london, secondaryoffice@woodmansterne.london",0,0,1,,SW16 5UQ,London,London,2026-02-14T06:46:47.307333
100591,"Wyvil Primary School and Resource Bases for Speech, Language and Communication Needs, and Autism",https://www.wyvilschool.org.uk/,"office@wyvil.org.uk, arboffice@wyvil.org.uk",0,0,0,,SW8 2TJ,London,London,2026-02-14T06:46:53.558435
100593,Crown Lane Primary School,https://www.crownlane.lambeth.sch.uk/,admin@crownlaneschool.co.uk,0,1,1,,SW16 3HX,London,London,2026-02-14T06:47:00.195044
100595,Fenstanton Primary School,https://www.fenstantonprimary.co.uk/,,0,0,1,,SW2 3PW,London,London,2026-02-14T06:47:06.838626
100597,Elm Wood School,https://elmwoodprimary.co.uk,,0,0,0,,SE27 9RR,London,London,2026-02-14T06:47:13.922239
100598,Allen Edwards Primary School,http://www.allenedwards.co.uk,office@allenedwards.lambeth.sch.uk,0,1,0,,SW4 6RP,London,London,2026-02-14T06:47:20.477466
100601,Glenbrook Primary School,https://www.glenbrookprimary.co.uk,,0,0,0,good,SW4 8LD,London,London,2026-02-14T06:47:26.907325
100602,Julian's School,https://www.juliansprimary.org.uk/,,0,0,0,,SE27 0JF,London,London,2026-02-14T06:47:32.904568
100604,Herbert Morrison Primary School,https://www.herbertmorrisonprimaryschool.co.uk,admin@herbertmorrison.lambeth.sch.uk,0,0,0,,SW8 2HP,London,London,2026-02-14T06:47:39.858973
100609,Archbishop Sumner Church of England Primary School,https://www.archbishop-sumners-primary.lambeth.sch.uk,,1,1,1,,SE11 4PH,London,London,2026-02-14T06:47:46.581535
100610,Christ Church Primary SW9,https://www.christchurchschool.cc,admin@christchurchschool.cc,0,0,0,outstanding,SW9 6HN,London,London,2026-02-14T06:47:56.682909
100612,Macaulay Church of England Primary School,http://www.macaulaycofeschool.co.uk,admin@macaulay.lambeth.sch.uk,0,0,0,,SW4 0NU,,London,2026-02-14T06:48:02.631247
100613,St Andrew's Church of England Primary School,https://www.standrewsprimaryschoolstockwell.org,admin@standrewsce.lambeth.sch.uk,0,0,0,,SW9 9DE,London,London,2026-02-14T06:48:13.155303
100614,St John the Divine Church of England Primary School,https://www.sjtdprimary.org.uk,"admin@sjtdprimary.org.uk, admin@sjtdprimary.org.uk",1,0,0,,SE5 0SX,London,London,2026-02-14T06:48:19.416151
100615,St John's Angell Town Church of England Primary School,https://www.st-johns.lambeth.sch.uk,,0,0,0,,SW9 7HH,London,London,2026-02-14T06:48:27.091231
100619,St Mark's Church of England Primary School,https://www.stmarkscofeprimarylambeth.co.uk,"admin@stmarkscofe.lambeth.sch.uk, admin@st-markscofe.lambeth.sch.uk",0,0,0,,SE11 5SL,London,London,2026-02-14T06:48:37.119900
100620,St Saviour's Church of England Primary School,https://www.stsaviourslambeth.co.uk,"admin@st-saviours.lambeth.sch.uk, admin@st-saviours.lambeth.sch.uk",0,0,0,outstanding,SE24 0AY,London,London,2026-02-14T06:48:43.919208
100621,St Stephen's Church of England Primary School,https://www.st-stephens.lambeth.sch.uk/,admin@st-stephens.lambeth.sch.uk,0,1,1,,SW8 1EJ,London,London,2026-02-14T06:48:50.366104
100622,Holy Trinity Church of England Primary School,https://www.holytrinityceprimary.org.uk,"admin@holytrinity.lambeth.sch.uk, admin@holytrinity.lambeth.sch.uk",0,1,0,,SW2 2RL,London,London,2026-02-14T06:48:58.438429
100623,St Helen's Catholic Primary School,https://www.st-helens.lambeth.sch.uk/contact-us/,"admin@st-helens.lambeth.sch.uk, senco@st-helens.lambeth.sch.uk",0,0,1,good,SW9 0TQ,London,London,2026-02-14T06:49:04.185906
100624,The Norwood School,http://www.thenorwoodschool.org/,"post@thenorwoodschool.org, post@thenorwoodschool.org",0,0,0,,SE19 3NY,London,London,2026-02-14T06:49:09.111815
100625,Lilian Baylis Technology School,http://www.lilianbaylis.com/,,0,1,1,,SE11 5QY,London,London,2026-02-14T06:49:16.200336
100627,Saint Gabriel's College,http://www.saintgabrielscollege.org/,info@saintgabrielscollege.org,0,0,0,,SW9 6UL,London,London,2026-02-14T06:49:22.615980
100628,St Bernadette Catholic Junior School,https://www.fedstbb.org.uk,office@stbedes.uk,0,0,0,,SW12 0AB,London,London,2026-02-14T06:49:29.698119
100629,St Anne's Catholic Primary School,https://www.st-annes.lambeth.sch.uk/,info@st-annes.lambeth.sch.uk,0,1,0,,SE11 5JA,London,London,2026-02-14T06:49:36.168932
100631,St Bede's Catholic Infant School,https://www.st-bedes.lambeth.sch.uk,office@stbedes.uk,0,0,0,,SW12 0LF,London,London,2026-02-14T06:49:43.114225
100632,St Andrew's Catholic Primary School,https://www.st-andrewsrc.lambeth.sch.uk/,,0,1,0,,SW16 2ET,London,London,2026-02-14T06:49:51.100391
100633,Immanuel and St Andrew Church of England Primary School,http://www.immanuelschoollambeth.org/,admin@isaprimary.school,0,0,0,,SW16 5SL,London,London,2026-02-14T06:49:57.325985
